"Plot Title: GCREW_cond_6.28.2019"
"#","Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 20625481, SEN S/N: 20625481)","High Range, μS/cm (LGR S/N: 20625481, SEN S/N: 20625481)","Temp, °C (LGR S/N: 20625481, SEN S/N: 20625481)","Specific Conductance, μS/cm (LGR S/N: 20625481)"
2473,07/24/19 08:45:00 AM,7740.6,9423.8,23.95,10595.2
2474,07/24/19 09:00:00 AM,7846.8,9568.5,24.44,10646.4
2475,07/24/19 09:15:00 AM,7167.5,8756.4,24.83,9662.9
2476,07/24/19 09:30:00 AM,7973.9,9741.9,25.14,10680.8
2477,07/24/19 09:45:00 AM,8059.8,9862.0,25.35,10765.2
2478,07/24/19 10:00:00 AM,8069.1,9875.4,25.36,10777.8
2479,07/24/19 10:15:00 AM,8103.7,9921.5,25.63,10767.5
2480,07/24/19 10:30:00 AM,8168.2,10015.1,26.06,10772.6
2481,07/24/19 10:45:00 AM,8245.8,10121.1,26.43,10803.9
2482,07/24/19 11:00:00 AM,8272.4,10232.1,26.90,10817.7
2483,07/24/19 11:15:00 AM,8298.9,10292.2,27.13,10830.5
2484,07/24/19 11:30:00 AM,8298.9,10325.8,27.31,10826.4
2485,07/24/19 11:45:00 AM,8310.9,10337.9,27.42,10815.1
2486,07/24/19 12:00:00 PM,8323.0,10382.8,27.68,10805.3
2487,07/24/19 12:15:00 PM,8341.9,10425.3,27.92,10797.3
2488,07/24/19 12:30:00 PM,8360.0,10457.4,28.16,10778.6
2489,07/24/19 12:45:00 PM,8381.5,10510.5,28.47,10766.5
2490,07/24/19 01:00:00 PM,8431.6,10580.5,28.87,10752.3
2491,07/24/19 01:15:00 PM,8461.9,10619.9,29.20,10722.1
2492,07/24/19 01:30:00 PM,8481.0,10656.0,29.53,10689.0
2493,07/24/19 01:45:00 PM,8489.7,10658.6,29.67,10662.4
2494,07/24/19 02:00:00 PM,8480.2,10636.6,29.81,10611.4
2495,07/24/19 02:15:00 PM,8493.2,10652.5,29.98,10592.2
2496,07/24/19 02:30:00 PM,8495.8,10659.5,30.17,10560.1
2497,07/24/19 02:45:00 PM,8495.8,10645.4,30.30,10519.7
2498,07/24/19 03:00:00 PM,8505.3,10663.0,30.55,10486.2
2499,07/24/19 03:15:00 PM,8521.0,10671.8,30.81,10442.4
2500,07/24/19 03:30:00 PM,8520.1,10670.9,30.99,10405.5
2501,07/24/19 03:45:00 PM,8529.7,10679.8,31.15,10382.3
2502,07/24/19 04:00:00 PM,8523.6,10649.8,31.12,10359.4
2503,07/24/19 04:15:00 PM,8488.8,10606.8,31.04,10333.8
2504,07/24/19 04:30:00 PM,8467.1,10582.2,30.99,10320.1
2505,07/24/19 04:45:00 PM,8464.5,10570.0,31.05,10296.5
2506,07/24/19 05:00:00 PM,8436.8,10532.4,30.89,10291.9
2507,07/24/19 05:15:00 PM,8448.9,10551.6,30.84,10321.0
2508,07/24/19 05:30:00 PM,8548.9,10687.7,30.99,10424.1
2509,07/24/19 05:45:00 PM,8545.4,10696.5,30.87,10457.2
2510,07/24/19 06:00:00 PM,8533.2,10669.2,30.71,10463.2
2511,07/24/19 06:15:00 PM,8539.3,10678.9,30.65,10485.2
2512,07/24/19 06:30:00 PM,8564.6,10712.4,30.67,10514.2
2513,07/24/19 06:45:00 PM,8608.3,10788.5,30.78,10566.7
2514,07/24/19 07:00:00 PM,8592.5,10770.8,30.79,10547.6
2515,07/24/19 07:15:00 PM,8675.8,10883.8,30.73,10670.9
2516,07/24/19 07:30:00 PM,8689.0,10921.3,30.61,10732.9
2517,07/24/19 07:45:00 PM,8726.0,10976.8,30.39,10834.0
2518,07/24/19 08:00:00 PM,8726.0,10994.8,30.15,10903.0
2519,07/24/19 08:15:00 PM,8733.1,11005.6,29.93,10961.1
2520,07/24/19 08:30:00 PM,8706.6,10955.3,29.80,10939.2
2521,07/24/19 08:45:00 PM,8697.0,10952.6,29.70,10958.3
2522,07/24/19 09:00:00 PM,8717.2,10973.2,29.62,10996.5
2523,07/24/19 09:15:00 PM,8713.7,10977.7,29.54,11018.7
2524,07/24/19 09:30:00 PM,8728.7,11011.0,29.48,11065.5
2525,07/24/19 09:45:00 PM,8728.7,11012.8,29.43,11078.5
2526,07/24/19 10:00:00 PM,8753.4,11047.9,29.39,11122.9
2527,07/24/19 10:15:00 PM,8753.4,11055.1,29.35,11139.2
2528,07/24/19 10:30:00 PM,8756.1,11049.7,29.33,11138.5
2529,07/24/19 10:45:00 PM,8768.4,11051.5,29.30,11147.2
2530,07/24/19 11:00:00 PM,8765.8,11048.8,29.27,11151.4
2531,07/24/19 11:15:00 PM,8725.2,10982.2,29.23,11093.3
2532,07/24/19 11:30:00 PM,8768.4,11037.1,29.22,11151.2
2533,07/24/19 11:45:00 PM,8775.5,11016.4,29.20,11135.0
2534,07/25/19 12:00:00 AM,8771.1,10996.6,29.19,11117.5
2535,07/25/19 12:15:00 AM,8767.5,10980.4,29.18,11103.6
2536,07/25/19 12:30:00 AM,8770.2,10984.0,29.14,11116.4
2537,07/25/19 12:45:00 AM,8766.7,10982.2,29.08,11128.1
2538,07/25/19 01:00:00 AM,8777.3,10996.6,29.01,11158.5
2539,07/25/19 01:15:00 AM,8773.7,10992.1,28.92,11174.2
2540,07/25/19 01:30:00 AM,8741.0,10953.5,28.75,11173.0
2541,07/25/19 01:45:00 AM,8725.2,10929.3,28.65,11170.9
2542,07/25/19 02:00:00 AM,8725.2,10929.3,28.50,11204.7
2543,07/25/19 02:15:00 AM,8693.4,10895.4,28.17,11244.4
2544,07/25/19 02:30:00 AM,8647.7,10833.0,27.96,11227.7
2545,07/25/19 02:45:00 AM,8635.5,10801.9,27.78,11236.5
2546,07/25/19 03:00:00 AM,8600.4,10744.2,27.49,11242.6
2547,07/25/19 03:15:00 AM,8571.6,10693.9,27.29,11235.9
2548,07/25/19 03:30:00 AM,8534.1,10645.4,27.07,11235.5
2549,07/25/19 03:45:00 AM,8499.3,10596.2,26.76,11255.1
2550,07/25/19 04:00:00 AM,8461.9,10549.0,26.49,11267.7
2551,07/25/19 04:15:00 AM,8434.2,10500.1,26.21,11280.7
2552,07/25/19 04:30:00 AM,8397.0,10451.3,25.90,11301.0
2553,07/25/19 04:45:00 AM,8363.4,10407.9,25.64,11315.5
2554,07/25/19 05:00:00 AM,8335.9,10380.2,25.50,11318.7
2555,07/25/19 05:15:00 AM,8314.4,10353.4,25.31,11334.8
2556,07/25/19 05:30:00 AM,8265.5,10269.9,25.11,11291.0
2557,07/25/19 05:45:00 AM,8271.5,10288.8,24.94,11352.7
2558,07/25/19 06:00:00 AM,8271.5,10280.2,24.88,11357.8
2559,07/25/19 06:15:00 AM,8262.9,10275.9,24.87,11355.8
2560,07/25/19 06:30:00 AM,8268.9,10281.0,24.90,11354.5
2561,07/25/19 06:45:00 AM,8283.5,10305.1,25.01,11355.1
2562,07/25/19 07:00:00 AM,8310.9,10342.2,25.24,11341.3
2563,07/25/19 07:15:00 AM,8360.0,10408.8,25.53,11345.5
2564,07/25/19 07:30:00 AM,8399.6,10461.8,25.75,11351.4
2565,07/25/19 07:45:00 AM,8434.2,10507.9,25.98,11347.3
2566,07/25/19 08:00:00 AM,8483.6,10579.6,26.22,11368.4
2567,07/25/19 08:15:00 AM,8518.4,10640.1,26.44,11381.9
2568,07/25/19 08:30:00 AM,8540.2,10656.9,26.57,11369.7
2569,07/25/19 08:45:00 AM,8487.1,10577.8,26.65,11267.0
2570,07/25/19 09:00:00 AM,8502.7,10601.5,26.68,11285.6
2571,07/25/19 09:15:00 AM,8562.8,10694.7,26.83,11350.1
2572,07/25/19 09:30:00 AM,8584.7,10721.2,27.02,11334.4
2573,07/25/19 09:45:00 AM,8684.6,10874.8,27.27,11438.6
2574,07/25/19 10:00:00 AM,8734.0,10949.0,27.47,11470.2
2575,07/25/19 10:15:00 AM,8756.1,10966.1,27.63,11451.2
2576,07/25/19 10:30:00 AM,8640.7,10786.8,27.78,11230.1
2577,07/25/19 10:45:00 AM,8789.7,10995.7,27.84,11434.1
2578,07/25/19 11:00:00 AM,8806.5,11007.4,27.91,11430.4
2579,07/25/19 11:15:00 AM,8818.9,11033.5,28.00,11437.0
2580,07/25/19 11:30:00 AM,8849.1,11082.2,28.11,11462.4
2581,07/25/19 11:45:00 AM,8876.7,11116.5,28.21,11475.1
2582,07/25/19 12:00:00 PM,8879.4,11112.0,28.23,11466.1
2583,07/25/19 12:15:00 PM,8859.8,11093.0,28.22,11449.1
2584,07/25/19 12:30:00 PM,8842.9,11067.7,28.07,11457.8
2585,07/25/19 12:45:00 PM,8795.9,10997.5,27.82,11443.0
2586,07/25/19 01:00:00 PM,8759.6,10929.3,27.66,11409.2
2587,07/25/19 01:15:00 PM,8759.6,10932.0,27.63,11419.3
2588,07/25/19 01:30:00 PM,8759.6,10932.9,27.65,11415.9
2589,07/25/19 01:45:00 PM,8775.5,10942.8,27.79,11394.2
2590,07/25/19 02:00:00 PM,8801.2,10984.9,27.90,11413.0
2591,07/25/19 02:15:00 PM,8820.7,11004.7,28.01,11408.5
2592,07/25/19 02:30:00 PM,8843.8,11026.3,28.10,11410.5
2593,07/25/19 02:45:00 PM,8859.8,11047.9,28.18,11414.8
2594,07/25/19 03:00:00 PM,8859.8,11052.4,28.16,11424.4
2595,07/25/19 03:15:00 PM,8859.8,11048.8,28.11,11432.4
2596,07/25/19 03:30:00 PM,8866.0,11054.2,28.12,11436.0
2597,07/25/19 03:45:00 PM,8872.3,11058.7,28.14,11436.4
2598,07/25/19 04:00:00 PM,8879.4,11074.9,28.19,11442.0
2599,07/25/19 04:15:00 PM,8882.1,11077.7,28.22,11438.3
2600,07/25/19 04:30:00 PM,8875.8,11072.2,28.21,11435.2
2601,07/25/19 04:45:00 PM,8855.3,11034.4,28.18,11403.3
2602,07/25/19 05:00:00 PM,8845.6,11020.9,28.07,11414.9
2603,07/25/19 05:15:00 PM,8835.8,11010.1,28.02,11415.5
2604,07/25/19 05:30:00 PM,8810.1,10984.9,27.95,11405.8
2605,07/25/19 05:45:00 PM,8781.7,10950.8,27.81,11402.8
2606,07/25/19 06:00:00 PM,8756.1,10933.8,27.69,11413.1
2607,07/25/19 06:15:00 PM,8736.6,10905.2,27.58,11409.0
2608,07/25/19 06:30:00 PM,8723.4,10882.9,27.50,11404.4
2609,07/25/19 06:45:00 PM,8704.9,10864.1,27.41,11405.9
2610,07/25/19 07:00:00 PM,8692.6,10847.2,27.31,11411.6
2611,07/25/19 07:15:00 PM,8673.2,10828.5,27.23,11410.8
2612,07/25/19 07:30:00 PM,8663.5,10809.8,27.18,11403.0
2613,07/25/19 07:45:00 PM,8656.5,10792.1,27.11,11400.9
2614,07/25/19 08:00:00 PM,8646.9,10786.8,27.09,11400.3
2615,07/25/19 08:15:00 PM,8646.9,10777.9,27.07,11395.9
2616,07/25/19 08:30:00 PM,8653.0,10778.8,27.10,11390.1
2617,07/25/19 08:45:00 PM,8668.8,10794.7,27.17,11391.0
2618,07/25/19 09:00:00 PM,8694.3,10817.0,27.29,11386.9
2619,07/25/19 09:15:00 PM,8726.0,10858.8,27.47,11389.5
2620,07/25/19 09:30:00 PM,8764.9,10911.4,27.75,11380.2
2621,07/25/19 09:45:00 PM,8806.5,10972.3,28.02,11381.8
2622,07/25/19 10:00:00 PM,8856.2,11038.0,28.24,11399.7
2623,07/25/19 10:15:00 PM,8875.8,11067.7,28.40,11394.1
2624,07/25/19 10:30:00 PM,8895.4,11090.3,28.54,11385.7
2625,07/25/19 10:45:00 PM,8908.8,11109.3,28.64,11382.8
2626,07/25/19 11:00:00 PM,8915.0,11128.3,28.72,11384.3
2627,07/25/19 11:15:00 PM,8932.0,11143.7,28.79,11384.5
2628,07/25/19 11:30:00 PM,8935.6,11157.3,28.84,11387.4
2629,07/25/19 11:45:00 PM,8945.4,11163.6,28.85,11391.8
2630,07/26/19 12:00:00 AM,8946.3,11164.6,28.85,11393.2
2631,07/26/19 12:15:00 AM,8942.7,11169.1,28.84,11400.3
2632,07/26/19 12:30:00 AM,8936.5,11164.6,28.81,11402.8
2633,07/26/19 12:45:00 AM,8920.4,11150.0,28.69,11415.5
2634,07/26/19 01:00:00 AM,8907.0,11129.2,28.59,11417.3
2635,07/26/19 01:15:00 AM,8883.8,11094.8,28.39,11427.9
2636,07/26/19 01:30:00 AM,8818.9,11009.2,27.85,11463.9
2637,07/26/19 01:45:00 AM,8766.7,10941.0,27.48,11478.9
2638,07/26/19 02:00:00 AM,8747.2,10904.3,27.29,11485.0
2639,07/26/19 02:15:00 AM,8714.6,10846.3,27.04,11482.6
2640,07/26/19 02:30:00 AM,8650.4,10765.5,26.57,11507.7
2641,07/26/19 02:45:00 AM,8599.5,10692.1,26.22,11512.4
2642,07/26/19 03:00:00 AM,8536.7,10610.3,25.78,11529.4
2643,07/26/19 03:15:00 AM,8474.1,10523.6,25.32,11546.0
2644,07/26/19 03:30:00 AM,8415.2,10456.5,24.94,11564.7
2645,07/26/19 03:45:00 AM,8378.1,10411.4,24.71,11571.2
2646,07/26/19 04:00:00 AM,8341.9,10354.3,24.40,11583.9
2647,07/26/19 04:15:00 AM,8286.9,10284.5,24.15,11567.5
2648,07/26/19 04:30:00 AM,8262.9,10250.1,23.88,11595.9
2649,07/26/19 04:45:00 AM,8226.2,10204.7,23.67,11597.0
2650,07/26/19 05:00:00 AM,8202.3,10160.3,23.52,11584.1
2651,07/26/19 05:15:00 AM,8193.8,10153.5,23.41,11604.2
2652,07/26/19 05:30:00 AM,8172.5,10116.8,23.28,11595.1
2653,07/26/19 05:45:00 AM,8154.6,10091.3,23.17,11593.7
2654,07/26/19 06:00:00 AM,8136.8,10070.1,23.08,11592.2
2655,07/26/19 06:15:00 AM,8116.4,10036.2,22.97,11581.1
2656,07/26/19 06:30:00 AM,8092.7,9995.6,22.82,11572.3
2657,07/26/19 06:45:00 AM,8075.0,9969.5,22.71,11570.1
2658,07/26/19 07:00:00 AM,8063.1,9952.6,22.62,11573.5
2659,07/26/19 07:15:00 AM,8048.8,9928.2,22.55,11563.1
2660,07/26/19 07:30:00 AM,8031.1,9903.0,22.49,11549.2
2661,07/26/19 07:45:00 AM,8022.7,9882.1,22.46,11532.7
2662,07/26/19 08:00:00 AM,8014.2,9872.9,22.46,11522.2
2663,07/26/19 08:15:00 AM,8022.7,9882.1,22.53,11515.6
2664,07/26/19 08:30:00 AM,8046.3,9908.1,22.70,11503.5
2665,07/26/19 08:45:00 AM,8061.5,9923.2,22.85,11483.7
2666,07/26/19 09:00:00 AM,8078.4,9953.5,23.06,11466.7
2667,07/26/19 09:15:00 AM,8099.5,9967.8,23.17,11456.1
2668,07/26/19 09:30:00 AM,7958.8,9791.8,23.42,11193.5
2669,07/26/19 09:45:00 AM,8197.2,10143.2,24.11,11425.1
2670,07/26/19 10:00:00 AM,8366.0,10386.3,25.22,11427.5
2671,07/26/19 10:15:00 AM,8508.0,10597.1,26.14,11438.2
2672,07/26/19 10:30:00 AM,8589.9,10705.3,26.58,11450.8
2673,07/26/19 10:45:00 AM,8685.5,10835.6,27.20,11444.3
2674,07/26/19 11:00:00 AM,8717.2,10884.6,27.36,11459.0
2675,07/26/19 11:15:00 AM,8746.3,10921.3,27.53,11458.3
2676,07/26/19 11:30:00 AM,8759.6,10934.7,27.55,11468.0
2677,07/26/19 11:45:00 AM,8853.6,11056.9,28.17,11452.2
2678,07/26/19 12:00:00 PM,8970.5,11232.8,29.00,11443.3
2679,07/26/19 12:15:00 PM,9030.6,11315.0,29.41,11434.1
2680,07/26/19 12:30:00 PM,9019.9,11284.8,29.28,11433.3
2681,07/26/19 12:45:00 PM,8975.9,11206.4,29.06,11403.8
2682,07/26/19 01:00:00 PM,8934.7,11144.6,28.80,11399.9
2683,07/26/19 01:15:00 PM,8878.5,11066.8,28.49,11390.9
2684,07/26/19 01:30:00 PM,8812.7,10962.5,28.29,11329.2
2685,07/26/19 01:45:00 PM,8748.1,10874.8,28.18,11263.7
2686,07/26/19 02:00:00 PM,8789.7,10922.2,28.35,11274.6
2687,07/26/19 02:15:00 PM,8783.5,10912.3,28.47,11237.6
2688,07/26/19 02:30:00 PM,8782.6,10908.8,28.65,11194.0
2689,07/26/19 02:45:00 PM,8779.0,10907.9,28.88,11142.2
2690,07/26/19 03:00:00 PM,8808.3,10936.5,29.14,11114.1
2691,07/26/19 03:15:00 PM,8814.5,10943.7,29.37,11071.2
2692,07/26/19 03:30:00 PM,8675.8,10732.7,29.50,10830.2
2693,07/26/19 03:45:00 PM,8810.9,10935.6,29.66,11000.6
2694,07/26/19 04:00:00 PM,8833.1,10966.1,29.76,11009.9
2695,07/26/19 04:15:00 PM,8826.9,10960.7,29.76,11004.7
2696,07/26/19 04:30:00 PM,8824.3,10957.1,29.67,11020.9
2697,07/26/19 04:45:00 PM,8711.0,10799.2,29.41,10918.2
2698,07/26/19 05:00:00 PM,8753.4,10875.7,29.28,11024.1
2699,07/26/19 05:15:00 PM,8720.7,10827.6,29.16,11001.8
2700,07/26/19 05:30:00 PM,8635.5,10691.2,29.07,10882.9
2701,07/26/19 05:45:00 PM,8556.7,10599.7,28.88,10830.8
2702,07/26/19 06:00:00 PM,8607.4,10676.2,28.75,10937.6
2703,07/26/19 06:15:00 PM,8585.6,10647.2,28.65,10929.9
2704,07/26/19 06:30:00 PM,8554.1,10610.3,28.50,10925.0
2705,07/26/19 06:45:00 PM,8550.6,10620.8,28.47,10942.7
2706,07/26/19 07:00:00 PM,8544.5,10619.9,28.45,10946.4
2707,07/26/19 07:15:00 PM,8412.6,10418.3,28.33,10764.8
2708,07/26/19 07:30:00 PM,8504.5,10555.1,28.29,10915.2
2709,07/26/19 07:45:00 PM,8510.6,10561.2,28.26,10928.4
2710,07/26/19 08:00:00 PM,8514.0,10565.6,28.34,10915.7
2711,07/26/19 08:15:00 PM,8538.4,10591.9,28.50,10908.1
2712,07/26/19 08:30:00 PM,8554.1,10614.7,28.59,10912.2
2713,07/26/19 08:45:00 PM,8563.7,10634.9,28.60,10931.1
2714,07/26/19 09:00:00 PM,8585.6,10650.7,28.63,10941.1
2715,07/26/19 09:15:00 PM,8597.8,10670.9,28.71,10944.7
2716,07/26/19 09:30:00 PM,8610.9,10687.7,28.87,10927.3
2717,07/26/19 09:45:00 PM,8674.1,10784.1,29.06,10984.6
2718,07/26/19 10:00:00 PM,8776.4,10931.1,29.16,11112.6
2719,07/26/19 10:15:00 PM,8838.5,11017.3,29.14,11204.9
2720,07/26/19 10:30:00 PM,8874.9,11067.7,29.19,11245.3
2721,07/26/19 10:45:00 PM,8905.2,11116.5,29.25,11281.8
2722,07/26/19 11:00:00 PM,8908.8,11121.0,29.34,11266.6
2723,07/26/19 11:15:00 PM,8911.5,11121.0,29.43,11246.9
2724,07/26/19 11:30:00 PM,8766.7,10917.7,29.54,11017.7
2725,07/26/19 11:45:00 PM,8908.8,11118.3,29.62,11202.7
2726,07/27/19 12:00:00 AM,8899.0,11112.0,29.72,11174.7
2727,07/27/19 12:15:00 AM,8899.0,11099.3,29.78,11149.0
2728,07/27/19 12:30:00 AM,8879.4,11085.8,29.77,11138.0
2729,07/27/19 12:45:00 AM,8875.8,11077.7,29.76,11132.3
2730,07/27/19 01:00:00 AM,8875.8,11065.9,29.72,11129.5
2731,07/27/19 01:15:00 AM,8868.7,11050.6,29.69,11121.0
2732,07/27/19 01:30:00 AM,8862.5,11034.4,29.60,11124.7
2733,07/27/19 01:45:00 AM,8849.1,11015.5,29.54,11119.0
2734,07/27/19 02:00:00 AM,8816.3,10974.1,29.29,11132.4
2735,07/27/19 02:15:00 AM,8777.3,10919.5,28.95,11152.2
2736,07/27/19 02:30:00 AM,8741.9,10866.8,28.64,11167.4
2737,07/27/19 02:45:00 AM,8693.4,10800.1,28.18,11201.9
2738,07/27/19 03:00:00 AM,8671.4,10752.2,27.95,11204.3
2739,07/27/19 03:15:00 AM,8624.1,10690.3,27.52,11237.4
2740,07/27/19 03:30:00 AM,8576.8,10629.6,27.09,11272.1
2741,07/27/19 03:45:00 AM,8529.7,10564.7,26.65,11305.1
2742,07/27/19 04:00:00 AM,8486.2,10511.4,26.26,11339.1
2743,07/27/19 04:15:00 AM,8433.3,10456.5,25.88,11369.4
2744,07/27/19 04:30:00 AM,8399.6,10414.9,25.53,11407.4
2745,07/27/19 04:45:00 AM,8363.4,10375.0,25.24,11433.2
2746,07/27/19 05:00:00 AM,8344.5,10335.3,24.90,11471.5
2747,07/27/19 05:15:00 AM,8308.4,10288.8,24.64,11483.2
2748,07/27/19 05:30:00 AM,8286.9,10262.1,24.41,11509.7
2749,07/27/19 05:45:00 AM,8266.4,10235.5,24.24,11521.8
2750,07/27/19 06:00:00 AM,8251.0,10208.1,24.10,11525.6
2751,07/27/19 06:15:00 AM,8233.0,10181.6,23.97,11528.0
2752,07/27/19 06:30:00 AM,8203.2,10141.5,23.84,11514.9
2753,07/27/19 06:45:00 AM,8197.2,10137.3,23.75,11532.7
2754,07/27/19 07:00:00 AM,8191.2,10121.9,23.68,11532.8
2755,07/27/19 07:15:00 AM,8175.9,10104.1,23.60,11532.6
2756,07/27/19 07:30:00 AM,8164.0,10083.7,23.55,11522.0
2757,07/27/19 07:45:00 AM,8158.0,10069.3,23.52,11513.3
2758,07/27/19 08:00:00 AM,8158.9,10057.4,23.52,11500.0
2759,07/27/19 08:15:00 AM,8161.4,10059.9,23.54,11498.2
2760,07/27/19 08:30:00 AM,8173.3,10065.9,23.60,11490.5
2761,07/27/19 08:45:00 AM,8182.7,10081.1,23.68,11488.4
2762,07/27/19 09:00:00 AM,8206.6,10113.4,23.88,11476.2
2763,07/27/19 09:15:00 AM,8212.5,10117.7,23.98,11456.8
2764,07/27/19 09:30:00 AM,8224.5,10121.1,24.08,11436.5
2765,07/27/19 09:45:00 AM,8278.4,10201.3,24.61,11398.2
2766,07/27/19 10:00:00 AM,8299.8,10248.4,24.84,11395.6
2767,07/27/19 10:15:00 AM,8405.7,10433.1,25.83,11363.0
2768,07/27/19 10:30:00 AM,8455.0,10499.2,26.23,11340.9
2769,07/27/19 10:45:00 AM,8557.6,10637.5,26.96,11319.3
2770,07/27/19 11:00:00 AM,8608.3,10723.0,27.37,11315.6
2771,07/27/19 11:15:00 AM,8690.8,10820.5,27.89,11299.1
2772,07/27/19 11:30:00 AM,8729.6,10872.2,28.11,11303.2
2773,07/27/19 11:45:00 AM,8826.0,11004.7,28.75,11295.5
2774,07/27/19 12:00:00 PM,8848.2,11030.8,28.87,11295.6
2775,07/27/19 12:15:00 PM,8977.7,11201.8,29.69,11286.4
2776,07/27/19 12:30:00 PM,9041.4,11295.8,30.13,11283.6
2777,07/27/19 12:45:00 PM,8995.6,11201.8,30.75,11055.8
2778,07/27/19 01:00:00 PM,9183.4,11475.0,30.93,11286.3
2779,07/27/19 01:15:00 PM,9192.5,11467.6,30.93,11279.4
2780,07/27/19 01:30:00 PM,9192.5,11465.8,31.00,11262.6
2781,07/27/19 01:45:00 PM,9198.8,11474.1,31.07,11255.9
2782,07/27/19 02:00:00 PM,9215.2,11488.0,31.23,11235.1
2783,07/27/19 02:15:00 PM,9222.5,11488.9,31.31,11219.0
2784,07/27/19 02:30:00 PM,9220.6,11469.5,31.30,11202.5
2785,07/27/19 02:45:00 PM,9207.0,11447.3,31.16,11211.3
2786,07/27/19 03:00:00 PM,9176.1,11404.9,31.02,11200.3
2787,07/27/19 03:15:00 PM,9110.9,11310.4,30.84,11146.5
2788,07/27/19 03:30:00 PM,9100.9,11287.5,30.81,11130.7
2789,07/27/19 03:45:00 PM,9070.3,11246.4,30.75,11103.4
2790,07/27/19 04:00:00 PM,9046.8,11212.7,30.66,11089.7
2791,07/27/19 04:15:00 PM,9036.9,11190.0,30.61,11078.3
2792,07/27/19 04:30:00 PM,8992.9,11146.4,30.47,11065.5
2793,07/27/19 04:45:00 PM,8949.9,11083.1,30.29,11041.6
2794,07/27/19 05:00:00 PM,8900.8,11028.1,30.07,11034.5
2795,07/27/19 05:15:00 PM,8862.5,10982.2,29.92,11021.2
2796,07/27/19 05:30:00 PM,8817.2,10915.9,29.64,11015.3
2797,07/27/19 05:45:00 PM,8752.5,10841.9,29.30,11014.6
2798,07/27/19 06:00:00 PM,7280.9,8824.3,28.95,9027.5
2799,07/27/19 06:15:00 PM,196.7,213.5,27.45,225.1
2800,07/27/19 06:30:00 PM,166.6,187.3,26.44,201.6
2801,07/27/19 06:45:00 PM,153.0,176.3,25.70,192.7
2802,07/27/19 07:00:00 PM,144.6,169.3,25.45,186.0
2803,07/27/19 07:15:00 PM,137.5,163.5,25.37,180.0
2804,07/27/19 07:30:00 PM,133.3,159.9,25.94,173.9
2805,07/27/19 07:45:00 PM,8406.5,10368.1,27.55,10911.3
2806,07/27/19 08:00:00 PM,8464.5,10458.3,27.81,10948.7
2807,07/27/19 08:15:00 PM,8451.5,10444.4,27.75,10947.8
2808,07/27/19 08:30:00 PM,8451.5,10435.7,27.71,10947.8
2809,07/27/19 08:45:00 PM,8436.8,10418.3,27.71,10929.8
2810,07/27/19 09:00:00 PM,8357.4,10294.8,27.75,10791.8
2811,07/27/19 09:15:00 PM,8476.7,10466.1,27.89,10940.7
2812,07/27/19 09:30:00 PM,8516.7,10514.0,28.01,10964.5
2813,07/27/19 09:45:00 PM,8548.0,10564.7,28.17,10982.2
2814,07/27/19 10:00:00 PM,8645.1,10693.9,28.37,11072.3
2815,07/27/19 10:15:00 PM,8737.5,10809.0,28.51,11160.4
2816,07/27/19 10:30:00 PM,8802.1,10907.0,28.60,11241.7
2817,07/27/19 10:45:00 PM,8825.1,10919.5,28.55,11266.1
2818,07/27/19 11:00:00 PM,8860.7,10977.7,28.59,11317.4
2819,07/27/19 11:15:00 PM,8890.1,11019.1,28.64,11349.1
2820,07/27/19 11:30:00 PM,8919.5,11066.8,28.74,11375.8
2821,07/27/19 11:45:00 PM,8959.8,11112.0,28.85,11397.5
2822,07/28/19 12:00:00 AM,8985.7,11153.7,28.98,11411.1
2823,07/28/19 12:15:00 AM,9006.4,11188.2,29.06,11428.5
2824,07/28/19 12:30:00 AM,9012.7,11193.6,29.11,11423.0
2825,07/28/19 12:45:00 AM,9029.7,11208.2,29.17,11424.6
2826,07/28/19 01:00:00 AM,9032.4,11220.9,29.24,11422.0
2827,07/28/19 01:15:00 AM,9045.9,11235.5,29.34,11414.6
2828,07/28/19 01:30:00 AM,7782.8,9559.5,29.44,9693.0
2829,07/28/19 01:45:00 AM,9063.1,11242.8,29.50,11386.6
2830,07/28/19 02:00:00 AM,9062.2,11230.0,29.54,11365.0
2831,07/28/19 02:15:00 AM,9059.4,11242.8,29.54,11378.2
2832,07/28/19 02:30:00 AM,9058.5,11218.2,29.53,11355.9
2833,07/28/19 02:45:00 AM,9058.5,11222.7,29.51,11365.2
2834,07/28/19 03:00:00 AM,9031.5,11195.4,29.37,11369.2
2835,07/28/19 03:15:00 AM,8975.9,11133.7,28.98,11394.6
2836,07/28/19 03:30:00 AM,8920.4,11072.2,28.59,11420.3
2837,07/28/19 03:45:00 AM,8907.0,11052.4,28.40,11443.6
2838,07/28/19 04:00:00 AM,8900.8,11038.9,28.29,11455.2
2839,07/28/19 04:15:00 AM,8867.8,11000.2,28.10,11459.0
2840,07/28/19 04:30:00 AM,8842.0,10964.3,27.85,11479.6
2841,07/28/19 04:45:00 AM,8816.3,10917.7,27.55,11500.7
2842,07/28/19 05:00:00 AM,8779.9,10873.0,27.27,11519.3
2843,07/28/19 05:15:00 AM,8741.9,10818.7,26.92,11544.3
2844,07/28/19 05:30:00 AM,8700.5,10768.1,26.58,11571.1
2845,07/28/19 05:45:00 AM,8667.9,10733.6,26.28,11605.9
2846,07/28/19 06:00:00 AM,8655.6,10703.6,26.01,11638.6
